epoch,train_loss,train_acc,val_loss,val_acc,lr,epoch_time_sec
78,0.038199302206039426,0.99916,1.068181110572815,0.7418,0.011474337861210552,193.3132779598236
79,0.03161720173478127,0.99938,1.0430848876953125,0.7442,0.010492249381215488,163.04779195785522
80,0.02860993676662445,0.99936,1.0353883025169373,0.7461,0.00954915028125264,196.1828978061676
81,0.024650911076664925,0.99938,1.033968601989746,0.7451,0.00864597128627192,202.77313804626465
82,0.02148426550745964,0.99962,1.0146693689346313,0.7484,0.007783603724899262,209.88394021987915
83,0.021459168530106546,0.99948,1.0157005765914917,0.7493,0.006962898649802817,213.23308801651
84,0.019164499465823173,0.99962,1.0044016805648803,0.7477,0.006184665997806825,218.61239504814148
85,0.018062747852802277,0.99956,0.9903887649536133,0.7539,0.005449673790581614,216.9003939628601
86,0.016348477602005005,0.99954,0.9868187258720398,0.7543,0.004758647376699035,205.3628978729248
87,0.015728003341555597,0.99956,0.9845356145858765,0.7538,0.004112268715800957,235.17140078544617
88,0.014972867551743985,0.99956,0.9819026391983032,0.7553,0.003511175705587435,248.4783968925476
89,0.013936984192728995,0.99962,0.9773747084617614,0.7542,0.0029559615522887295,268.0737941265106
90,0.014128344436585904,0.9995,0.9721208963394165,0.7542,0.0024471741852423253,237.9235532283783
91,0.013401566000580787,0.99958,0.9698247117042541,0.7574,0.0019853157161528537,203.69088292121887
92,0.01312728509068489,0.9997,0.9710966552734375,0.757,0.0015708419435684529,206.6640226840973
93,0.013219056095480918,0.9996,0.9713693278312683,0.7568,0.0012041619030626347,230.92120909690857
94,0.012862817767858505,0.99964,0.9708212799072266,0.7565,0.0008856374635655646,226.16381216049194
95,0.01262178462356329,0.99972,0.970778284740448,0.7554,0.0006155829702431174,213.35861110687256
96,0.012549603465795516,0.9996,0.9665099285125732,0.7561,0.00039426493427611206,242.09458994865417
97,0.012112643881440163,0.99962,0.9659288171768189,0.7571,0.00022190176984600036,222.76202487945557
98,0.012449569073915482,0.99948,0.9671486673355103,0.7571,9.866357858642213e-05,224.9856300354004
99,0.011854101443886756,0.99968,0.9672640292167664,0.7572,2.4671981713420017e-05,219.4756531715393
100,0.012626237879395485,0.99958,0.9703528369903565,0.7571,0.0,223.972989320755
